comment_id,comment,intent,primary_driver,value_orientation,affect
060f7e687e0d,"Income less, want more or expensive. Hard to fill wants and week security of life.",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
d6c9286506a0,"Unfortunately, Nepal is a failing country.",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
999ef6ab13b3,Mahabir pun lai nai herau na  k ko laaamo kura,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
3960d6799c9d,Bahun bokne kam banda garau Nepal banau Jay balen Jay harka,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
4fc0e5b98140,Studying in Nepal is like wasting time and money .. sad but true,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
83904cb18467,मलाई ९-१० वर्ष अगाडि खासै मतलब लाग्दैन थियो तर विगत २-३ वर्षमा म बाहेक मेंरो सबै साथीहरु र दाजु भाइ हरु विदेशिएको देख्दा मलाई दार लाग्न थाल्यो। परिवारमा सबैलाई हेर्ने म मात्र बाँकी छ यहाँ।,Neutral/Observation,Systemic/Political Anger,Collectivist-Family,Despairing/Sad
e2043944eb95,Yopali EDV varne wala  koko hunuhunxa yeta aamta,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
f6f782fb981f,Idea thik cha but every video khali negetive thought one sisan baniya also said  tyo maybe timlai vanya hola !,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
48bc3d8916e0,"Sala corruption garney muji haru le desh nai khattam banayo yrr 😭<br>Yo kura ekdum seriously bhujne ho vane suru ma bidesh jau<br>Tya ko rules, system hernu bhujnu ani tha pauxa sala kasto samma chor haru le dhubako xa hamro Desh <br>Koi individual lai farkina nai man hudaina <br>Everything we invest in Nepal goes directly or indirectly to this corrupted Government.",Pro-Migration,Systemic/Political Anger,Individualist-Self,Angry/Frustrated
122cd6bd3ce9,I am leaving Nepal sooon😢,Pro-Migration,Economic Necessity,Individualist-Self,Despairing/Sad
8ae10ddeb26f,Usa and Westerners master plan to destroy Nepal and Nepalese.....Nepal is ruled by these countries .....our leaders are puppets,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
938dbcdda976,Salary didainan company ma paisa xaina vandinxan ma ni janxu ABA bidesh Nepal ma kati sram Daan grnu,Pro-Migration,Economic Necessity,Individualist-Self,Angry/Frustrated
378669e1ea51,"Bidaes jaanae bitikkai kaam paaunae hoinau kaam paaunu koe laagi timi tyaa ko citizenship hunuparchha tyoe ta guarantee ho ani jaba samma citizenship paaudainau taba samma timi lae raamroe sita kaam paaudainau yeti gari pani haalyoe bhanae tyoe illegal hunchha ani kaam  nagarae pachhi income pani hudaina ani citizenship pani jaanae bitikkai paaunae hoinau sabai desmaa paaunu ko laagi yeti barsa samma basaekoe hunai parchha bhanaera tokaekoe hunchha jastai example USA ko kuraa gardaa US ko citizenship hunukoe laagi timi atleast 7 or 8 barsa basaekai hunuparchha bhanae pachhi tyoe 8 barsa nakatunjael samma timilae raamoe sita kaam paaudainau ani kaam napayae pachhi yestai waiter,cook, nokkar etc yestaa kaam garchau. Tyati barsa bhitra ta nepal mai raamroe sita kaam gariraakhaeko hunchha. UK,USA,Australia saayad aru desmaa pani holaa Students haru baata aaunae jati praaya waiter ki cook ki bhaadaa maajnae kaam garchha, Quater maa maximum nepali haru Airport maa saamaan haru oosaarnae, koi driver kaam garchha, koi cleaning etc kaam garchha k yestoe kaam nepal maa garna sakdaina.",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
0808ddf816c6,AVERAGE youth lai Nepal ma sustain Huna GARHO xa... BIDESH JINDABAD🙌,Pro-Migration,Economic Necessity,Individualist-Self,Hopeful/Motivated
f35109125f98,"Yes, the issue of getting equivalence certificate from Tribhuvan University is real. This is causing many to rethink about returning to Nepal or to leave Nepal after becoming frustrated with the TU people here.  I know folks who have masters and PhD degrees from western countries. They struggle to get equivalence at TU because TU doesn&#39;t have a comparable degree program or study route as found in western universities. If you study a field not found at TU, getting equivalence is very difficult. Also, TU may not give equivalence for masters degree if the field of study is different than the bachelor&#39;s degree. Same goes with PhD. They make a big issue on how one can go from one degree to another, even if it was completely legal overseas. If equivalence is not granted for masters, then it will not be granted for PhD. Even those who study in India are at risk of not getting equivalence. Hence, you have cases where people can get equivalent certificates from other foreign countries but not from Nepal! For example, an America-educated person can get equivalent certificates from UK and Canada for the purpose of employment in those countries, but not from Nepal! It is very sad indeed!",Neutral/Observation,Systemic/Political Anger,Individualist-Self,Despairing/Sad
cf23bf917a55,"India ko game ko sikaar ho..congress,,emaalay ra maubaadi lay india sanga milera banda gareko ho..ani samjik laalsi pan lay pani ho..ani vayeko companies haru lay afulay faida dherai rakhni ra salary dherai nai kam dinchan..aba esto euta samyantra banauna paryo jun hami hamro youth vanda pani aba aru desh baata youth lyayera vaye pani indutries chalauna paryo..aba nepali youth lay nepal nabanaunay ho vanay nepali entrapeneur harulay africa,bangladesh baata manchey leraayera kaam garauni ho ra product chai internationally export garna parcha",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
a6cf42bf2e00,"चुनाव नहुन्जेल सरकार थू गर्यो अनि चुनावको बेला चै मासु भातमा बिक्छन्, थूईक्क हामी भेडा",Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
d60febbd9670,"नेपालको 90% अभिभावक आफ्नो छोरा छोरीले चाहेको स्किल वा उद्धमशिल काममा 30,000 रूपियाँ लगानि लगाउँदैनन् तर विदेश पठाउने कुरामा ऋण काडेर भएपनी 30, 40 लाख रूपियाँ जुटाउँछन्।<br>   नेपालका 90% देशका अभिभावक (नेता र गार्जेन) , चुतिया, नेगेटिभ, नराम्रो कुरा सिकाउने, खुट्टा काट्ने, आफ्नै लेडेँढिपी गर्ने आदी छन्। जम्म 10% मात्र भाग्यमानी छन् जस्ले सकारात्मक, सपोर्ट गर्ने, राम्रोसँग कुराहरु बुझ्ने बुझाउन सक्ने अभिभावक पाएका छन्। मैले भोगेको र धेरै साथीहरूको कथा देखेर भन्दै छु। सम्झाउँदा आफ्नै टाउको दुख्छ। कसैको मन दुखे माफी चाहन्छु तर वास्तविकता यही हो।😅",Neutral/Observation,Family Obligation,Collectivist-Family,Angry/Frustrated
2e34354107ca,Gahiro bislesan vai ko keep it up. Aru kai ma progress navaye ni news ra awareness ma progress vayeko chaa yo pani desh ko lagi ramro ho,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
cc86dc4561d2,Yo video M views maa jawos ❤ sara nepali le hernu parne ho.,Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
2d623b9a09f8,जब सम्म एमाले माओवादि कांग्रेसलाई भोट हालिरहन्छ तब सम्म यो देश अझै नाजुक र अस्तित्व नै धराप मा पर्ने छ ॥,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
1f22039e344b,भाइले सारै राम्रोसङ नेपालको समस्याहरु बताउनु भयो तर समस्याहरुको कारण पनि भन्नुपर्यो जनताहरुलाइ। जस्तो जनता उस्तै नेता भयपछि यस्तै हुन्छ्😡😡,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
e4cf2cbabd67,"mind opening video on the Internet, so far ❤❤. <br>god bless you!",Neutral/Observation,Patriotism/Love,Individualist-Self,Hopeful/Motivated
b6d6988a31e5,"Indepth story, Nepali comment and project ka kura le ramrai sanga warning vetey jasto cha k ko lagi aas gariyako channel le k ra kasto khaley topics ma video leirako chha ani k bhani rako chha.... Paila jasto chhaina...",Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
a46267be7710,Malai lage ko Kura Nepal ma kehi din  hr agency ma kaam gare ko thiye <br>Interview Dina aaune sab dhari padhe ka but general knowledge ko kami <br>Practical knowledge ko kami <br>Kei skill xaina <br>Working skill bina ko certificate haru boke ka aaune interview handle garna na aaune candidates aaba kasari job xaina vannu Nepal ma <br>Aachama lagxa <br>Capable candidates haru le mazza le job pauxa <br>Educate matrai Haina <br>Practical based education ma focus garnus vannxu ma ta <br>Thank you <br>Taha tapai ki sabai videos ramro lagxa malai <br>Keep it up 👍,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
e7f7c29b4cba,"के चाहिँ छ,खै? म त केही देख्दिन। गर्न खोज्ने लाई केही काम दिदैन सरकारले। रोजगार छैन,१४,००० अनि २०,००० सम्मको तलबमा परिवार कसरी पाल्नु,एउटा बिबाहित मान्छेले,ल एक्लै बसेको छ भने पुग्ला त्यतिको तलबले। काम छैन,मेरा कति आफन्त पर्देशमा छन्। क्यानडा,अष्ट्रेलिया,अमेरिका,साउदी अरेबिया,कतार,मलेशिया,दुबई,बेलायत। 😮😢💔🙏",Neutral/Observation,Economic Necessity,Collectivist-Family,Despairing/Sad
4e3e266b4dcc,Dai world economics crisis xutyo,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
d66e2229a905,"<a href=""https://www.youtube.com/watch?v=YRwlDwWEBew&amp;t=1098"">18:18</a> Kathmandu ma basne dheari lai testo tha xaina kina ki thya population ni dheari xa tei vaye ra aajai feel vaxaina outside of kathmandu hernu ta ta yo aaile present vairaxa market aaile chale xaina kinw market ma youth nai xaina tei vako vane uncle hru ho youth pani market rarely dekhixan <br><br>Aaile garment hru le youth hru ko lagi clothes production nai gardina<br>Garne vane ko kids ra old manxe lai ho <br>Bajar ma youth nai xaina",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
d85fc434c4a0,Where all the money of the country is going,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
48668952ce27,"I am proud as I have left Australia for good and its been 2 years. I see innumerable opportunities to earn name, fame and wealth in this country.",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
797e923c918a,Purana neta haru le bhrastachaar garera  14 pusta  pugne akut sampati jamma garera aba tyei bhrastachar mudda haru bata bachna lai sarkar dhaldai pali palo sarkar chalayera baseka chan. 2084 ma vote garda bichaar puraunu hola sabai Nepal ma bhayeka janata le. Yi puraana bhrasta haru lai jail ko hawa khuwaunu nai parcha.,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Angry/Frustrated
5596e44700d5,वास्तवमा यो समस्या समग्र दक्षिण एसिया भरिमै छ र सबैभन्दा बढी नेपालमा छ।सानो देश थोरै जनसंख्या तर धेरै नेता  अधिक विज्ञता र सामाजिक अभियन्ता यिनैले आफ्नो अनुकूलको व्यवस्था लादेर यो अवस्था गराए।ठुलो दोष राज्यको अनि नागरिक।देशमा बस्ने वातावरणको सिर्जना राज्यले नै गर्ने हो।यहाँ धमिलो पानीमा माछा मार्न पल्केकालाई यस्ता कुराले छुदैन।किनकि केही मुठ्ठी भरको मुठ्ठीमा छ देश।अनि किन कसैको लागि आपसमा भिड्ने भनेर देश छोड्ने अभियानमा युवा,Neutral/Observation,Systemic/Political Anger,Collectivist-Nation,Pragmatic
