Author,Text,Published At,Likes,Type,Parent ID,script,language,emoji_count,word_count,source
@crim5051,"31 yr old Nepali - (British national) -  In the UK and other global economies, the rapid advancement of AI and digital systems is transforming the job landscape, leading to significant shifts in employment. Roles traditionally reliant on human input, such as administrative coding, web development, IT administration, social media management, video editing, graphic design, accountancy, and even positions like purchasing managers and administrative staff, are increasingly being automated and AI. This trend has led to notable job reductions across various sectors; for instance, PwC has released 5,000 employees, Citigroup has reduced its workforce by 4,000 to 5,000, and similar actions have been taken by Barclays, HSBC, and numerous other firms within the accounting, technology, and communications industries. In response to these changes, professionals are encouraged to pivot towards careers that are more resistant to AI disruption, focusing on areas where human expertise and creativity remain irreplaceable.",2024-03-31T18:49:28Z,0,Comment,,latin,english,0,148,youtube
@LegitCaat,Me watching this after the F1 US visa grant.,2024-05-22T06:16:01Z,0,Comment,,latin,english,0,9,youtube
@Payal6118,Mayale sansar thamosh nathamosh ….Nepali ra hamro desh Nepal sadhai hunuparcha! Nepal desh rahirahana tapai Hami sabai Ko utikkai dahityoo cha!,2024-04-14T15:49:54Z,0,Comment,,roman_nepali,nepali,0,21,youtube
@locationsforyou6572,Go go that’s it that’s all,2024-03-23T15:13:44Z,0,Comment,,latin,english,0,8,youtube
@Yonoho821,Nepal ma education sath sathai skills pani provide hunu parxa ani education system ma ni farak lera aayo vane yesle huge change parna sakxa student ko mentality ni badalna sakinxa,2024-03-27T09:22:04Z,0,Comment,,roman_nepali,nepali,0,30,youtube
@Rex-Undis,The main root is government. Government should provide system.,2024-05-24T11:27:54Z,0,Comment,,latin,english,0,9,youtube
@bishaltamang4887,Lastai man chuyo <br>Aafno desh vanya aafno aafno desh ho<br>Janmavumi nepal<br>Karmavumi bahira vayo😢<br><br>Hope chardai nepal aayera basne environment create hos<br>Jasma maile ni kei garna sakum aafno desh Nepal ko lagi😢<br>Jay Nepal 🇳🇵,2024-03-23T00:26:06Z,0,Comment,,roman_nepali,nepali,4,36,youtube
@shabhyathapa77,"Dai the video the concept and the creation of hope was fabulous. But what you said about IT and outsourcing has some problems with it, the major problem lies in foreign currency direct transactions. Also I don't see government supporting outsourcing, example you gave of Indian economy, in india major part is covered by FDI(Foreign direct investment) and outsourcing, i don't see our government supporting this.",2024-03-23T17:01:27Z,0,Comment,,roman_nepali,nepali,0,69,youtube
@Susmitasunar-n1b,"A bit emotional😶<br>consumption गर्नु मात्र सफता हाेइन्। विदेश गएर मेराे जीवन त सुखि हाेला तर मेराे समाजमा कस्ताे असर पर्छ, देशमा कस्ताे असर पर्छ ध्यान दिन आवश्यक छ। प्राण भन्दा प्याराे मेराे देश ❤️❤️🇳🇵🇳🇵",2024-03-22T13:42:14Z,0,Comment,,code_mixed,nepali_english,7,34,youtube
@dipudeuba3287,Lasta mah tei maya pani poila hindinxa paisa na bhaye kura kura nai ho risk lina lai capital xa bhane nepal basney gujara garera matra life chaldaina ni hajur just job garera hudaina,2024-09-09T07:34:55Z,0,Comment,,roman_nepali,nepali,0,33,youtube
@Ryukkkednukkeeed,Totla bro keep going,2024-05-27T10:47:55Z,0,Comment,,latin,english,0,4,youtube
@ARGAMING-gv8wm,Nepali drubh rathee❤,2024-03-24T11:32:47Z,0,Comment,,latin,english,1,3,youtube
@PemaSherpa-cx9nh,Sabai software engineer huna sambav xaen kei agricultural ra natural wise ma pani established priority hunuparyo,2024-03-22T15:40:45Z,0,Comment,,roman_nepali,nepali,0,16,youtube
@krishnarai1805,We can do it ma pani khi samaye paxi farkera  afnai desh ma khi garne xu rahara le hoina badataya le desh chodeko ho    love Nepal  my country my soil.💚❤️,2024-03-22T21:43:24Z,0,Comment,,roman_nepali,nepali,2,30,youtube
@romitkhanal5544,"The data that you have presented in 2:20, the header of the document says Arrival and Departure of Nepali Citizens, can you also please highlight the column header that says ""Number of Departures"". So that the casual viewer (like me XD) can quickly spot the column is representing only Departures. Also in 3:04, the written text says 541, but the narrator says 1541, which is it?",2024-04-01T12:12:24Z,0,Comment,,latin,english,0,68,youtube
@Ctnmusic12,I'm IT students but i dont hava any idea 😍,2024-04-26T16:59:37Z,0,Comment,,latin,english,1,10,youtube
@Congoo90-m9p,माया मुजि मोह ले मात्र के गर्नु देश को माया त लाग्छ नि |,2024-03-23T18:36:39Z,0,Comment,,devanagari,nepali,0,13,youtube
@immy7274,purai sunepaxi aakha vari aashu vayo🥺🥺desh kaha jadai xa tw..?,2024-03-24T00:44:48Z,0,Comment,,roman_nepali,nepali,2,11,youtube
@razkc4252,"परिस्थितिले जन्मभुमिमा कर्म गर्न नसकेपनि, मर्न पाउ।",2024-04-11T05:22:02Z,0,Comment,,devanagari,nepali,0,7,youtube
@anthraxtamang7075,Mo ta so  lod bedes basne ho tanna kamaune ani bank ko interest khadai basne ho ani sano business garne ho,2024-04-30T18:11:18Z,0,Comment,,roman_nepali,nepali,0,21,youtube
@hippofim,Just think in this era money is everything.choice is ur what u do .i made my decision .,2024-03-23T16:02:10Z,0,Comment,,latin,english,0,18,youtube
@BidurRai-d8o,अबको १०० बर्षमा नेपाल शक्तिशालि देश मघ्येमा गनिनेछ,2024-05-24T18:20:22Z,0,Comment,,devanagari,nepali,0,8,youtube
@kamalthapa6493,"K garne family ko maya cha. Yha ta eat, sleep, play repeat,stuck in infinity loop bhai.😢 from-🇵🇸",2024-05-27T03:53:20Z,0,Comment,,roman_nepali,nepali,3,18,youtube
@remon-pok,Aama Nepal 😭,2024-09-04T15:23:51Z,0,Comment,,latin,english,1,2,youtube
@ChamlingArun,Bro m chai raharle grda bidhes aayee harek nepali short timeko laghi bidesh aawnu nai parchh ..aamako Maya sanggai basda bujnu gharo hunchh bt pardhesh laghee pochi aamako Maya dhesh ko maya dhobbar badheraw janchh so,2024-04-19T21:20:15Z,0,Comment,,roman_nepali,nepali,0,36,youtube
@sameeksha009,यो देश छाड्ने हजारौं कारण छन् तर नेपालमा बस्ने एउटै कारण छ माया🤍🌷🇳🇵,2024-07-25T09:46:04Z,0,Comment,,devanagari,nepali,4,13,youtube
@prbikal,Jhatta herda jindagi dami cha sabai thikxa hajur paisa kai kami cha... m age 35 not leaving country and never in future,2024-03-26T11:23:39Z,0,Comment,,roman_nepali,nepali,0,22,youtube
@avishekrijal8952,Tension vayara aayo,2024-06-02T17:38:38Z,0,Comment,,latin,english,0,3,youtube
@Basanta700-z6j,अाँखा बाट अासु अायाे😥<br>के भयाे यस्तो देश😭,2024-03-23T05:15:13Z,0,Comment,,devanagari,nepali,2,8,youtube
@DevdasShrestha-j7y,Ma pani aafni desh xodna ko laghi tayari gardai xu din rat na vani🙂,2024-03-23T12:37:48Z,0,Comment,,roman_nepali,nepali,1,14,youtube
@Yogendrabk_2056.,Sir 1 video about Nepal Police,2024-03-25T02:00:16Z,0,Comment,,latin,english,0,6,youtube
@anjan047,"I have left my country, it's been 10 years. I agree and I don't and I have my own reason.",2024-03-26T12:02:10Z,0,Comment,,latin,english,0,22,youtube
@Dipaace,"Data scientist,IT,sector ma job garna interest pani hunu paryo ni.....Afnu interest talent pani evaluate garnu parxa...paisa bhandaima ahakha chimlera IT field choose nagareko ramro...",2024-03-24T06:48:03Z,0,Comment,,roman_nepali,nepali,0,28,youtube
@binodbudha3556,10 Yrs paxi yo comment herna lai xodeko xu..nice content bro,2024-04-25T03:33:31Z,0,Comment,,roman_nepali,nepali,0,12,youtube
@Bareblueprint,Last ma ta dhannai royena 🥲,2024-09-26T10:42:41Z,0,Comment,,latin,english,1,5,youtube
@arjunchhetri5043,"म तेति जान्छुझै त लगदैना है साथी, तार येति भन्न चाइ मन थम्नै सकीन । <br>भावना 💖 ले मात्रै एकजुट अनी गलत गर्नबाट रोक्ने नै हो बाकी सबै कुरा भौतिक चिज हारुले नै चल्छ।",2024-07-25T08:38:24Z,0,Comment,,devanagari,nepali,1,33,youtube
@Namenotimportant7,Think me immature but leaving country is good for our family ❤,2024-09-10T22:50:28Z,0,Comment,,latin,english,1,11,youtube
@sovitbajracharya7396,Ekai choti sabai sodesh farkera neta haru lai bhagauda kaso hola? Aru le desh banayepaxi farkinxu matra bhanna ta sajilai kura ho afai banauxu bhanne chahiyo.,2024-05-03T20:46:30Z,0,Comment,,roman_nepali,nepali,0,26,youtube
@sujandhital5262,नेपाल एक सति ले सरापेको देश हो। तेही भएर होला धमाधम विदेशिन बाध्य भएका,2026-01-16T03:03:35Z,0,Comment,,devanagari,nepali,0,14,youtube
@Tjue1,"ok I understand your words.... tapaiko kura ni thik ho ... maile 2022 ma mero +2 sakkeya.... ma euta lower middle class bata belong garxu .. baba yo jyami kaile kam hunxa kaile hunna... thekdar ho.. but kam huda ni poisa time am aaunna... dd ni xa who is also studying... uh aaile BBA paddai xa jasto mimimum fee hami tiiri ra xam 4 lkh for 4years... tara house rent .. khana .. gadi vada.... ghar kharcha.. yeti le savings nai hunna... i have been working from grade 11 afno family ko problem dekhera .... ... maile apply gareko xu bidesh kinaki maile ya kei dekhina... family issue le garera maile ya kei join garne himmat nai aayena... i was good student ra uta full scholarship ma IT padhna paudai xu .... maile nepal ma dherai nai collages khoje kunai ma k vanxa kunai ma k .... maile ya pade vane yearly 6 lakhs samma ma full IT cource padauxu vanne collages haru vete but after scholarships... jaba ki yedi ma bidesh gaye vane free ma padxu ... jane kharcha matra ho... ani tya gara ni aafai kamara sustain garna sakxu ... ma sanga accountant ko experience xa ... ma writer ni ho.... ra Ielts ni padauxu ... but ya kamako poisa ta ussai sakkinxa,,..... ma monthly 25-30k kamauxu after +2 tara teti ho... ya maile garna try na gareko haina.... maile 1 year aafai kamara tirxu vanera ni join garan khojekoho.... tara gahr ma poisa dida ... dd ko fee.... sabbai garda afu lai ta na pugne raixa ,.. ani desh ra baba mumi ko maya na lagne haina tara bidesh na gai kei na na hune raixa... it may hurt but it is true ... uta nai ramro xxa...",2024-08-05T15:58:14Z,0,Comment,,roman_nepali,nepali,0,277,youtube
@ig_mission,Should we stay or leave ko  video ta banyo tara  hajur ley yeuta dedicated video banua nu na nepalmai basera kk garna sakinxa napla ma khulera garna sakine thau ra area haur kk xa kun field xa ra tyo thau ma hamiley aafno time ra effort diye anu sar kati ko income generation garna sakin xa tyo kura lai aajai kasari expand garna sakinxa ra international trade haru gare ra kasari economic growth ra development garna sakin xa aafno desh ko ??????? @IN-Depth Story,2024-03-22T13:27:53Z,0,Comment,,roman_nepali,nepali,0,83,youtube
@sushantkarki2708,"I work a tech job in Australia, If i can get a remote job with the same money in Nepal, I will definitely return.",2024-06-02T08:08:28Z,0,Comment,,latin,english,0,24,youtube
@dipeshpandey7079,Malai pani tei Kanxa dai huna ta mann xa tara k garnu 😢 badyeta xa k garnu,2024-03-22T16:14:03Z,0,Comment,,roman_nepali,nepali,1,16,youtube
@Moviesoftheflex,"Migration rokna nepal sarkar ra nepali janata ley even ghatauna sakena vaney, nepal ma basney ani buisness garney lai ekdam garo awasta auney xa . Bcoz business is direct related to population. Outside valley ko lai ta ahiley nai garo awasta aai sakeko xa .",2024-03-23T16:23:15Z,0,Comment,,roman_nepali,nepali,0,43,youtube
@tamangsonam17,Nepal ma sabai mahagi ani kaam haru chhaina 10-12  kaam Garda family palnu sakdaina but Europe Australia tira student padhera Pani ramro kamayeko chha,2024-03-22T13:10:44Z,0,Comment,,roman_nepali,nepali,0,25,youtube
@sinapradip,"नेपालमै बसेर डलर कमाउने चाहिँ अर्ध नेपाली हुन । सोझो हिसाबले हेर्दा उनिहरु नेपालमै बसेपनी, उनिहरुको श्रम र पसिना चाहिँ विदेशिकै लागि बगेको हुन्छ ।<br><br>म आफै यो काम यानिकी (Freelancing) मा सम्लग्न भएको अनुभवले भन्दैछु ।",2024-04-07T13:47:37Z,0,Comment,,code_mixed,nepali_english,0,37,youtube
@sanbro9,100 केजी सुन काण्डको बारेमा निकाल्न पर्यो शर,2024-06-15T14:15:00Z,0,Comment,,devanagari,nepali,0,8,youtube
@DailyNews_com,8.15 off topic hoina bro maybe personal gayo jasto lagyo 😅😅,2024-09-28T00:56:32Z,0,Comment,,roman_nepali,nepali,2,11,youtube
@Elitemotivation-o2w,Ekdam babal kura ki tara tapai k chahanu hunxa ?<br>Varkhar bachelor saknu vayeko chha <br>K garnu hunxa hajur?,2024-03-29T09:19:33Z,0,Comment,,roman_nepali,nepali,0,18,youtube
@Spidy32s,Kam xaina 100 jana ma janma 1-2 jana lay garera k hunxa ra desh ma aru 98 jana chai bidesh jana bahek option nai xaina,2024-05-02T16:39:52Z,0,Comment,,roman_nepali,nepali,0,26,youtube
@Dopendekhang,In croatia Nepalese are largest migrants today.,2024-03-26T09:58:51Z,0,Comment,,latin,english,0,7,youtube
@yukeshniraula6117,rahar ley haina badhyata ley ho hajur 🥲,2024-03-22T16:42:09Z,0,Comment,,roman_nepali,nepali,1,7,youtube
@geetasunar6481,hello i’m from india but i’m nepali i was think same 🥲,2024-07-28T13:01:12Z,0,Comment,,latin,english,1,13,youtube
@clockmediapvtltd9625,"काम गर्न देश वा गाँउ छोड्नु संसार भरिकै चलन हो , अहिलेको मात्र होइन पहिले देखिकै। अहिलेको डाटा र त्यही अनुसार आगामी दिनमा नेपालमा जटिलता उत्पन्न हुन सक्छ। हो त्यो 'हुन सक्छ' मात्रैको कुरा हो । अहिले जे देखिएको छ त्यही रही रहन्छ भन्नु गलत हुनसक्छ । परिवर्तन दुनियाको नियम हो ।",2024-03-22T22:20:22Z,0,Comment,,devanagari,nepali,0,51,youtube
@samirsen3239,The light in the darkness 24:55,2024-03-23T14:40:04Z,0,Comment,,latin,english,0,7,youtube
@Namenotimportant7,Romania dekhi portugal aako ma matra ho ki aaru ne cha let’s see❤️❤️,2024-09-10T22:48:58Z,0,Comment,,roman_nepali,nepali,2,14,youtube
@pradeepmandal5287,Loksewa ko competition kaam hudaina bro loksewa ko seat nai ghaterw aaux.... Desh sanga arthatantra hunu paryo nii..,2024-07-27T02:19:20Z,0,Comment,,roman_nepali,nepali,0,18,youtube
@user-awiseman1hdhdhshsjshs,0:40,2024-06-16T02:28:00Z,0,Comment,,other,other,0,2,youtube
@pratixya,😢😢Aba Nepal vanney desh nai huddaina sabbai ley xoderaaa 😢😢😢janxannn,2024-04-02T03:39:12Z,0,Comment,,roman_nepali,nepali,5,10,youtube
@BroArj,LAST मा आएर भाबुक बनायो यार्😪😥,2024-04-15T05:39:16Z,0,Comment,,code_mixed,nepali_english,2,6,youtube
