comment_id,comment,source_channel,source_file,script,language,word_count,emoji_count,route_reason,substantive_hit
f6f782fb981f,Idea thik cha but every video khali negetive thought one sisan baniya also said  tyo maybe timlai vanya hola !,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,19,0,kept_default,
48bc3d8916e0,"Sala corruption garney muji haru le desh nai khattam banayo yrr 😭<br>Yo kura ekdum seriously bhujne ho vane suru ma bidesh jau<br>Tya ko rules, system hernu bhujnu ani tha pauxa sala kasto samma chor haru le dhubako xa hamro Desh <br>Koi individual lai farkina nai man hudaina <br>Everything we invest in Nepal goes directly or indirectly to this corrupted Government.",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,61,1,substantive_keyword,bidesh
f9d918b75018,धेरै सिक्नुपर्ने भिडियो।🎉❤,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,3,2,kept_default,
122cd6bd3ce9,I am leaving Nepal sooon😢,Thaha Research,Thaha_Research_Filtered,latin,english,5,1,kept_default,
8ae10ddeb26f,Usa and Westerners master plan to destroy Nepal and Nepalese.....Nepal is ruled by these countries .....our leaders are puppets,Thaha Research,Thaha_Research_Filtered,latin,english,20,0,substantive_keyword,usa
938dbcdda976,Salary didainan company ma paisa xaina vandinxan ma ni janxu ABA bidesh Nepal ma kati sram Daan grnu,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,18,0,substantive_keyword,bidesh
1f528837aa7c,Nepal khokro bhaisakyo…<br>Too late…<br>Bhokmari lagcha Nepal ma…,Thaha Research,Thaha_Research_Filtered,latin,english,9,0,kept_default,
378669e1ea51,"Bidaes jaanae bitikkai kaam paaunae hoinau kaam paaunu koe laagi timi tyaa ko citizenship hunuparchha tyoe ta guarantee ho ani jaba samma citizenship paaudainau taba samma timi lae raamroe sita kaam paaudainau yeti gari pani haalyoe bhanae tyoe illegal hunchha ani kaam  nagarae pachhi income pani hudaina ani citizenship pani jaanae bitikkai paaunae hoinau sabai desmaa paaunu ko laagi yeti barsa samma basaekoe hunai parchha bhanaera tokaekoe hunchha jastai example USA ko kuraa gardaa US ko citizenship hunukoe laagi timi atleast 7 or 8 barsa basaekai hunuparchha bhanae pachhi tyoe 8 barsa nakatunjael samma timilae raamoe sita kaam paaudainau ani kaam napayae pachhi yestai waiter,cook, nokkar etc yestaa kaam garchau. Tyati barsa bhitra ta nepal mai raamroe sita kaam gariraakhaeko hunchha. UK,USA,Australia saayad aru desmaa pani holaa Students haru baata aaunae jati praaya waiter ki cook ki bhaadaa maajnae kaam garchha, Quater maa maximum nepali haru Airport maa saamaan haru oosaarnae, koi driver kaam garchha, koi cleaning etc kaam garchha k yestoe kaam nepal maa garna sakdaina.",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,170,0,substantive_keyword,pr
bab7d2ef7491,I am IT student ani web development ko lagi free ma internship garxu vanda pani nepal ma company chaina esto bijok cha 😢,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,22,1,substantive_keyword,student
0808ddf816c6,AVERAGE youth lai Nepal ma sustain Huna GARHO xa... BIDESH JINDABAD🙌,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,11,1,substantive_keyword,bidesh
f35109125f98,"Yes, the issue of getting equivalence certificate from Tribhuvan University is real. This is causing many to rethink about returning to Nepal or to leave Nepal after becoming frustrated with the TU people here.  I know folks who have masters and PhD degrees from western countries. They struggle to get equivalence at TU because TU doesn&#39;t have a comparable degree program or study route as found in western universities. If you study a field not found at TU, getting equivalence is very difficult. Also, TU may not give equivalence for masters degree if the field of study is different than the bachelor&#39;s degree. Same goes with PhD. They make a big issue on how one can go from one degree to another, even if it was completely legal overseas. If equivalence is not granted for masters, then it will not be granted for PhD. Even those who study in India are at risk of not getting equivalence. Hence, you have cases where people can get equivalent certificates from other foreign countries but not from Nepal! For example, an America-educated person can get equivalent certificates from UK and Canada for the purpose of employment in those countries, but not from Nepal! It is very sad indeed!",Thaha Research,Thaha_Research_Filtered,latin,english,208,0,substantive_keyword,pr
cf23bf917a55,"India ko game ko sikaar ho..congress,,emaalay ra maubaadi lay india sanga milera banda gareko ho..ani samjik laalsi pan lay pani ho..ani vayeko companies haru lay afulay faida dherai rakhni ra salary dherai nai kam dinchan..aba esto euta samyantra banauna paryo jun hami hamro youth vanda pani aba aru desh baata youth lyayera vaye pani indutries chalauna paryo..aba nepali youth lay nepal nabanaunay ho vanay nepali entrapeneur harulay africa,bangladesh baata manchey leraayera kaam garauni ho ra product chai internationally export garna parcha",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,88,0,substantive_keyword,pr
a6cf42bf2e00,"चुनाव नहुन्जेल सरकार थू गर्यो अनि चुनावको बेला चै मासु भातमा बिक्छन्, थूईक्क हामी भेडा",Thaha Research,Thaha_Research_Filtered,devanagari,nepali,15,0,substantive_keyword,सरकार
d60febbd9670,"नेपालको 90% अभिभावक आफ्नो छोरा छोरीले चाहेको स्किल वा उद्धमशिल काममा 30,000 रूपियाँ लगानि लगाउँदैनन् तर विदेश पठाउने कुरामा ऋण काडेर भएपनी 30, 40 लाख रूपियाँ जुटाउँछन्।<br>   नेपालका 90% देशका अभिभावक (नेता र गार्जेन) , चुतिया, नेगेटिभ, नराम्रो कुरा सिकाउने, खुट्टा काट्ने, आफ्नै लेडेँढिपी गर्ने आदी छन्। जम्म 10% मात्र भाग्यमानी छन् जस्ले सकारात्मक, सपोर्ट गर्ने, राम्रोसँग कुराहरु बुझ्ने बुझाउन सक्ने अभिभावक पाएका छन्। मैले भोगेको र धेरै साथीहरूको कथा देखेर भन्दै छु। सम्झाउँदा आफ्नै टाउको दुख्छ। कसैको मन दुखे माफी चाहन्छु तर वास्तविकता यही हो।😅",Thaha Research,Thaha_Research_Filtered,devanagari,nepali,86,1,substantive_keyword,देश
2e34354107ca,Gahiro bislesan vai ko keep it up. Aru kai ma progress navaye ni news ra awareness ma progress vayeko chaa yo pani desh ko lagi ramro ho,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,27,0,substantive_keyword,pr
cc86dc4561d2,Yo video M views maa jawos ❤ sara nepali le hernu parne ho.,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,12,1,kept_default,
2d623b9a09f8,जब सम्म एमाले माओवादि कांग्रेसलाई भोट हालिरहन्छ तब सम्म यो देश अझै नाजुक र अस्तित्व नै धराप मा पर्ने छ ॥,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,21,0,substantive_keyword,देश
6d3e2729f0c8,म पनि हाल मलेसियामा कार्यरत् छु,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,6,0,kept_default,
1f22039e344b,भाइले सारै राम्रोसङ नेपालको समस्याहरु बताउनु भयो तर समस्याहरुको कारण पनि भन्नुपर्यो जनताहरुलाइ। जस्तो जनता उस्तै नेता भयपछि यस्तै हुन्छ्😡😡,Thaha Research,Thaha_Research_Filtered,devanagari,nepali,20,2,substantive_keyword,नेता
f69f97b1664a,Yo sab nepal sailing hanney yojana ho neta huru ko,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,10,0,substantive_keyword,neta
e4cf2cbabd67,"mind opening video on the Internet, so far ❤❤. <br>god bless you!",Thaha Research,Thaha_Research_Filtered,latin,english,11,2,kept_default,
36795cbc5003,"मारवाडीले चुसेको देशमा को बस्न सक्छ?? अदालत न्यायाधीश पुलिस कानुन बैंक सहकारी इन्सुरेन्स सबै मारवाडी तस्करको हातमा छ , यो सबै तस्करहरुको नाईके केपी र आरजु हो।",Thaha Research,Thaha_Research_Filtered,devanagari,nepali,26,0,substantive_keyword,देश
f3f7b0af58ab,"Euta sarkar lai thik parna lai euta ramro karmachari nai pugxa tarah k garnu hamro desh ko pahilo chutia ani vrast vaneko nai karmachari ho ani tes paxi MC neta haru ani additional jhan yo corruption lai yo awastha samma purauna ma mainstream media and corporate ko haat xa ,esma most corrupted ko hola ? Sabai MC haru ustai ho ! Aba upai vaneko kada vanda kada punishment dinu parxa ani aaja samma ko sampatti ko xaanbin garera lifetime jail ma kochnu parxa ani matrae nepal ma kei changes auxa otherwise same ho kei huney wala xaina",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,95,0,substantive_keyword,desh
27889c1c314c,"Great presentation यसमा हाम्रो सरकार निजी व्यवसाय क्षेत्र,स्वयम हामी जनता, विधालय सबै क्षेत्रका सस्था व्यक्ति दोषी छौं।",Thaha Research,Thaha_Research_Filtered,code_mixed,nepali_english,18,0,substantive_keyword,सरकार
b6d6988a31e5,"Indepth story, Nepali comment and project ka kura le ramrai sanga warning vetey jasto cha k ko lagi aas gariyako channel le k ra kasto khaley topics ma video leirako chha ani k bhani rako chha.... Paila jasto chhaina...",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,39,0,substantive_keyword,pr
3e7f896a73bf,Dirty politicians r unstable politics le Garda ho <br>Tauke budha haru le k garya xa r,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,16,0,substantive_keyword,uk
a46267be7710,Malai lage ko Kura Nepal ma kehi din  hr agency ma kaam gare ko thiye <br>Interview Dina aaune sab dhari padhe ka but general knowledge ko kami <br>Practical knowledge ko kami <br>Kei skill xaina <br>Working skill bina ko certificate haru boke ka aaune interview handle garna na aaune candidates aaba kasari job xaina vannu Nepal ma <br>Aachama lagxa <br>Capable candidates haru le mazza le job pauxa <br>Educate matrai Haina <br>Practical based education ma focus garnus vannxu ma ta <br>Thank you <br>Taha tapai ki sabai videos ramro lagxa malai <br>Keep it up 👍,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,91,1,substantive_keyword,pr
e7f7c29b4cba,"के चाहिँ छ,खै? म त केही देख्दिन। गर्न खोज्ने लाई केही काम दिदैन सरकारले। रोजगार छैन,१४,००० अनि २०,००० सम्मको तलबमा परिवार कसरी पाल्नु,एउटा बिबाहित मान्छेले,ल एक्लै बसेको छ भने पुग्ला त्यतिको तलबले। काम छैन,मेरा कति आफन्त पर्देशमा छन्। क्यानडा,अष्ट्रेलिया,अमेरिका,साउदी अरेबिया,कतार,मलेशिया,दुबई,बेलायत। 😮😢💔🙏",Thaha Research,Thaha_Research_Filtered,devanagari,nepali,54,4,substantive_keyword,रोजगार
e82591436390,Corruption <br>Education khatam<br>Health system khatam <br>Sarkari kam ta jhan khulit <br>No job employment <br> <br>Ani yo deshma k garna basney basney vaneko chor  neta haru matrai yo deshma,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,28,0,substantive_keyword,basne
4e3e266b4dcc,Dai world economics crisis xutyo,Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,5,0,kept_default,
d66e2229a905,"<a href=""https://www.youtube.com/watch?v=YRwlDwWEBew&amp;t=1098"">18:18</a> Kathmandu ma basne dheari lai testo tha xaina kina ki thya population ni dheari xa tei vaye ra aajai feel vaxaina outside of kathmandu hernu ta ta yo aaile present vairaxa market aaile chale xaina kinw market ma youth nai xaina tei vako vane uncle hru ho youth pani market rarely dekhixan <br><br>Aaile garment hru le youth hru ko lagi clothes production nai gardina<br>Garne vane ko kids ra old manxe lai ho <br>Bajar ma youth nai xaina",Thaha Research,Thaha_Research_Filtered,roman_nepali,nepali,80,0,substantive_keyword,pr
