comment,intent,primary_driver,value_orientation,affect
Ekdam babal kura ki tara tapai k chahanu hunxa ?<br>Varkhar bachelor saknu vayeko chha <br>K garnu hunxa hajur?,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Kam xaina 100 jana ma janma 1-2 jana lay garera k hunxa ra desh ma aru 98 jana chai bidesh jana bahek option nai xaina,Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
In croatia Nepalese are largest migrants today.,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
rahar ley haina badhyata ley ho hajur 🥲,Pro-Migration,Economic Necessity,Individualist-Self,Despairing/Sad
hello i’m from india but i’m nepali i was think same 🥲,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"काम गर्न देश वा गाँउ छोड्नु संसार भरिकै चलन हो , अहिलेको मात्र होइन पहिले देखिकै। अहिलेको डाटा र त्यही अनुसार आगामी दिनमा नेपालमा जटिलता उत्पन्न हुन सक्छ। हो त्यो 'हुन सक्छ' मात्रैको कुरा हो । अहिले जे देखिएको छ त्यही रही रहन्छ भन्नु गलत हुनसक्छ । परिवर्तन दुनियाको नियम हो ।",Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
The light in the darkness 24:55,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Romania dekhi portugal aako ma matra ho ki aaru ne cha let’s see❤️❤️,Trapped/Regretful,Economic Necessity,Collectivist-Nation,Pragmatic
Loksewa ko competition kaam hudaina bro loksewa ko seat nai ghaterw aaux.... Desh sanga arthatantra hunu paryo nii..,Anti-Migration,Economic Necessity,Collectivist-Nation,Despairing/Sad
0:40,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
😢😢Aba Nepal vanney desh nai huddaina sabbai ley xoderaaa 😢😢😢janxannn,Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
LAST मा आएर भाबुक बनायो यार्😪😥,Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
ए सुदिप भाइ नेपाल मा हिजो नेपाली नेपाली बिच प्रतिस्पर्धा(competition) थियो तर आज जसरी असरल्ल भारतिय हरुलाइ नागरिकता बाडिदै छ नि हो त्यसरी नागरिकता बाडिदै गर्दा नेपाल त रित्तो हुदैन तर नेपालमा नेपाली पनि हुदैनन् भन्ने मा चै म पक्का छु।त्यो एङ्गल बाट पनि सोच्नु जरुरी छ है सुदिप भाइ।<br>भोलि नेपालमा लोकसेवा मा नाम निकाल्ने भारतिय हुनेछन् जसले नेपाली नागरिकता सजिलै पाउदै जादैछन।,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Despairing/Sad
Ma roye dinxu😢,Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
Bhanda dhukha lagla astai huni ho vanay hami le hamro desh ya thyo vandai hamro chora chori lai map maa khojnu parxa😔😔😔😔,Neutral/Observation,Economic Necessity,Collectivist-Nation,Despairing/Sad
Aaba 10 barsha ma desh ta change hola tara hajur ko umer pani rokidaina holani daju. What if the country became in more dangerous situation??,Anti-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
"Leave Nepal 🇳🇵 as soon as possible. Otherwise,there are only regration .time mai country India lai diyara sab nepali bahira jaam",Pro-Migration,Economic Necessity,Individualist-Self,Angry/Frustrated
"hamro copies ko cover page ma lekheko hunx ni a place is only as good as the people in it tyo sacho ho. Dherai nations haru le nepal jasto difficult times bata gujreka xan. Taiwan,Singapore,Japan,South Korea,Botswana jasta countries haru pani Nepal jastai ek time ma developing thiye. Developing countries jastai US le ek time ma the great depression,Chine le Mao's famine ra hamro neighboring country India jun ahile world ko fastest growing economy baneko x ani dherai colonized bhayeka countries le aafno worst time face gareka xan. Tara tyaha ko janata na bhagera aafno desh banauna lagi rakhe tei bhayera ahile tyaha ko development dekhera hami attract hunxau. So I believe Nepal pani ek din testai developed hunx. I believe the fire of development has been lit but it will take time to turn into a blaze(but not forever). But we can only see it happen if we don't leave our country.<br>So everyone no matter what you choose to be in the future(doctor,engineer,microbiologist,teacher etc)you have my utmost respect if you choose to be a nepali",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
2 din ko jindagi ho and what is passion anyways kasaiko kei passion vanne hunna ani arko ho part-time wala thik laayo maya le paisa didainaaa haat mukh jodna ni paryo,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
Ofcourse leaving is best option,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
"सार्है घतलाग्दो अनुसन्धान, म स्वयम देशमै बसु केहि गरौ भनेर आजसम्म देश र परिवार छोड्न मन लागेन तर यही देशमा बसेर अहिलेसम्म मैले सोचेको जस्तो जीवनशैली हासिल गर्न सकेको छैन, महिनाभरि काम गर्यो तलब जति खर्च गरेर नै सकिन्छ, कहिलेकाही पहिले नै विदेश जानुपर्ने रहेछ भन्ने सोचले मन खिन्न हुन्छ, फेरि एक मनले हैन यही ठिक छु जस्तो लाग्छ, विदेश गएकाहरु सफल र देशमै बसेकाहरु असफल भन्ने विचारधाराले गर्दा नै होला कोही यहाँ बस्न चाहदैनन, देशमा यति धेरै सम्भावना हुँदा पनि यसको सदुपयोग गर्न सरकारी पद्धतिलाई नै दोष दिन चाहन्छु, कृषि, पर्यटन र हाईड्रोपावर क्षेत्रमा काम गर्न सहज मात्र हुने हो भने पनि देशले कोल्टे फेर्ने थियो, यी बिचमा कमिसन खानेले गर्दा नै हो कसैलाई काम गर्ने आट नआएको, नेपाली जति विदेश पलायन हुँदै गर्दा विदेशीहरु नेपालमा आएर यही घरघडेरी जोडेर बस्दै छन, देश रित्तिएको होइन यहाँ नागरिक संगै देश पनि बेचिईदै छ, अर्काको देशमा दोस्रो दर्जाको नागरिक सरह बाचेको जस्तै आफ्नै देशमा दोस्रो दर्जाको नागरिक भएर बाच्ने दिन नआओस, बिस्तारै भए पनि ठिक हुँदै जानेछ भन्नेमा आशावादि छु🙏 जय नेपाल🇳🇵",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Last part ko kura ley maan nai choediyo,Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
Sabai kura Sahi Tara jamma world ma 195 country xan Ani 215 ota Des ma kasari gayexan Nepali 😊,Neutral/Observation,Economic Necessity,Collectivist-Nation,Pragmatic
I start working out of country 2015 as barista in cruise still i have no choice.,Trapped/Regretful,Economic Necessity,Individualist-Self,Despairing/Sad
"Nepal aile bigreko karan chai eta ko  naagrik haru le democracy nabujhera athawa bujhna nakhojera ho jasto laagxa. I am in search of such a video jun le chai haamle as a citizen, protest haru nagarikana aafno dainik kriyakalaap maa ni hamper nahune gari kasari desh ko politics maa affect garna sakxam vanne kura sikauxa. Kina vane maile aile dekhya anusaar jolle maitighar mandalaa ma protest garuo usko kuraa sunxa sarkaar le. Haami jasto normal citizen ko chai sundaina kura. Haamlai tha nai chhaina kya how to be a responsible citizen vanera. Yo topic maa euta video banaune sakinxa tah brother?",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
"Ma chai Nepal farkidina....Aba manufacturing industry sector fastaune hoina reason no sea to export, sano ASHA hydro bechera komaula, medical herbs n tourism le Ali Ali international trade hola natra Kam xaina.",Pro-Migration,Systemic/Political Anger,Individualist-Self,Pragmatic
Hamro ta vabiswa andakar vayo...tara pani hami vanda tallo pidiko vabiswa ujwal rahos...,Anti-Migration,Patriotism/Love,Collectivist-Nation,Despairing/Sad
I want to join in depth story please mention me if there is something that I Can do,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"नो बडि गिभस् अ फ्लाईङ्ग फक ईफ यु स्टे अर लीभ नेपाल। title यउटा कुरा अर्को, मातोक्ने । बिदेस जाने भिसा मिलेको भए तँ मोरा ३२ दाँत उम्रनु अगाडि नै कुलेलम ठोकेर कुन देश पुगि सक्थिस्। प्रकाश भुजेल भन्ने झाँक्रिलाई देखाउनु एक चोटि देखाउनु, भिसा मिलि हाल्छ कि।<br>गुड लक भाई।",Neutral/Observation,Economic Necessity,Collectivist-Nation,Angry/Frustrated
सबै विदेश जाऊ म पाउँछु opportunity। Kuro । विदेश जाने बाध्यता भन्दा नी compition चलेको छ।  कहिले काँही मलाई पनि यो compition भाग लिने मन लाग्छ।,Anti-Migration,Economic Necessity,Collectivist-Nation,Hopeful/Motivated
Nepal ma jaba sama start up suru hunna.. taba sama hami nepali haru bidesh janu ma majbur huncham,Anti-Migration,Economic Necessity,Collectivist-Nation,Hopeful/Motivated
Ma saudi ma xu feri nepal gayar feri arko desh jane sochdai xu😢😢,Trapped/Regretful,Economic Necessity,Individualist-Self,Despairing/Sad
Crying me who wanted to go abroad for more than 5 years saw this video.....<br>My parents kept me here... Now my life is living hell,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"म रोमानियाबाटै यो video हेरिराछु,<br>र सुरुको सेकेन्डमै म झसङ्ग भएँ!!😅🇦🇩🇦🇩🇦🇩🇦🇩🇦🇩🇦🇩🇦🇩🇦🇩",Trapped/Regretful,Patriotism/Love,Collectivist-Nation,Despairing/Sad
Yeah major cities of nepal should be converted into 24 hours. Tokyo is the best example for it,Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
Maya moha ma aljinna vai...afu bache ta arulai bachaune ho....kehi changer hunewala xaina,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
